Voltage_V,Current_A,Motor Speed (RPM),temperature_C,vibration_g,Ambient Temp (°C),Humidity (%),Fault Label
0.887981064,0.949729259,0.603994618,0.058247881,0.016298474,0.898786758,0.539690359,0
0.817175872,0.956807569,0.171234761,0.030264762,0.315904621,0.784028996,0.597479211,0
0.828324409,0.431651226,0.085483662,0.119373879,0.825285263,0.785953032,0.67718957,1
0.865564992,0.824923546,0.823528837,0.268247689,0.103291354,0.185649291,0.03818658,0
0.773184145,0.1462274,0.879622526,0.528497761,0.106113957,0.133787359,0.546902632,0
0.776731585,0.274914971,0.406319764,0.232730974,0.048845775,0.542543977,0.550800467,0
0.803815768,0.708377471,0.369431335,0.600221549,0.695283911,0.121715857,0.158513258,1
0.564463949,0.109688106,0.070771324,0.370716963,0.358280867,0.008630509,0.922634399,2
0.007692185,0.257323476,0.493957669,0.897940166,0.164108908,0.123922259,0.430348839,3
0.063094939,0.317716997,0.308012012,0.751389331,0.114456383,0.316341517,0.702058379,3
0.608389511,0.122772162,0.490012705,0.396995811,0.133669,0.331088404,0.08374644,2
0.02199362,0.358363598,0.633508674,0.6102389,0.233712216,0.402606632,0.197193744,3
0.812282658,0.20587566,0.274260181,0.50450663,0.047702224,0.951432558,0.235881712,0
0.992735423,0.349648486,0.665064366,0.503845006,0.073571655,0.712131406,0.073560867,0
0.912569164,0.914412132,0.625745603,0.275019276,0.314538097,0.668906224,0.339664596,0
0.8680463,0.217070318,0.278366657,0.19586667,0.181647405,0.537288818,0.200643246,0
0.538781776,0.31000396,0.339576164,0.188245629,0.327876692,0.398854592,0.026167203,2
0.767556144,0.678561588,0.27123885,0.503778195,0.302242547,0.234918796,0.78100503,0
0.987176327,0.703744431,0.528780298,0.32902853,0.261709542,0.538509078,0.383220912,0
0.660528976,0.039388818,0.441607871,0.226386009,0.193376362,0.366526238,0.541289849,2
0.84860843,0.763909583,0.294700797,0.114649707,0.554090768,0.163073723,0.111014206,1
0.858491761,0.128941312,0.740452353,0.199454632,0.241684734,0.10662376,0.558777763,0
0.771271793,0.663981844,0.258116206,0.592457999,0.870590649,0.566978702,0.247082023,1
0.987741911,0.532116428,0.377264667,0.426750813,0.067079965,0.060652794,0.459373092,0
0.675941432,0.070657364,0.574115909,0.329923363,0.270701034,0.148307224,0.958069919,2
0.758341338,0.704128438,0.297853341,0.599297545,0.516788449,0.124267037,0.677741959,1
0.580754892,0.346765748,0.160422907,0.701567354,0.194393614,0.996120453,0.726289673,3
0.041027036,0.431410048,0.505134148,0.511214175,0.113636561,0.835679624,0.093425449,3
0.974695773,0.60382187,0.589568345,0.514564584,0.213707812,0.528077837,0.507097971,0
0.60193165,0.208479751,0.313739509,0.567844961,0.359699874,0.379440229,0.596529073,2
0.243646061,0.307185916,0.659514632,0.602713368,0.259693386,0.87825283,0.689241058,3
0.753361153,0.326441883,0.572924293,0.522985677,0.235874955,0.934076734,0.597248852,0
0.68194667,0.48115247,0.186625433,0.860249577,0.005896814,0.178302392,0.984356432,3
0.882865058,0.576339359,0.118536985,0.246289161,0.36158304,0.904335688,0.423284123,0
0.806023227,0.783598692,0.59901569,0.033227756,0.125602465,0.633334694,0.569619038,0
0.930038353,0.843020359,0.807973991,0.018966522,0.258779025,0.657965195,0.883107228,0
0.96579957,0.995359845,0.932699375,0.565517149,0.259760142,0.224741157,0.932335477,0
0.123113333,0.343806865,0.853620623,0.570833364,0.035278928,0.331313424,0.633167343,3
0.778631923,0.244997772,0.489680951,0.410724721,0.156043058,0.670950644,0.411869952,0
0.676496966,0.215244852,0.235387766,0.47159966,0.166807929,0.609694259,0.347988976,2
0.91522273,0.471342279,0.057695273,0.410935145,0.78587081,0.053102109,0.394513953,1
0.850109023,0.225851887,0.432168238,0.495572997,0.668884857,0.995738599,0.07876858,1
0.606410026,0.160228237,0.61964464,0.45516326,0.22034259,0.911938958,0.75074641,2
0.588319869,0.260835622,0.232422963,0.955627746,0.144527274,0.161415574,0.714732689,3
0.669293026,0.060114577,0.36645281,0.463550921,0.325904228,0.681388442,0.089659588,2
0.773678095,0.264193863,0.879168127,0.219168846,0.287132343,0.78611856,0.48828179,0
0.779617562,0.189109939,0.758899923,0.565253541,0.057267036,0.593962598,0.822378641,0
0.616592756,0.258306999,0.383520478,0.178869138,0.103006119,0.879673919,0.711857919,2
0.832159254,0.734954897,0.583560373,0.314834268,0.081339971,0.669906469,0.968037001,0
0.2765605,0.37071887,0.495482056,0.474918167,0.127178974,0.776806267,0.623303048,3
0.417705948,0.271297994,0.155603532,0.515470645,0.210555879,0.254638331,0.329766466,3
0.950959607,0.516297552,0.162141348,0.383222567,0.120341369,0.004369915,0.195720353,0
0.791033825,0.597893785,0.23991407,0.432312869,0.614326326,0.852295725,0.045968166,1
0.36034885,0.418324414,0.758803972,0.977757356,0.168146483,0.954780401,0.887474107,3
0.202658947,0.235167346,0.658652516,0.754326074,0.005940549,0.677108309,0.67525584,3
0.027440659,0.268334062,0.539042278,0.586296054,0.203754342,0.83315944,0.565930213,3
0.180175158,0.19178521,0.186499187,0.788228787,0.143210673,0.942433101,0.791503747,3
0.503808336,0.165254463,0.362267288,0.014997927,0.170982542,0.572594588,0.773428126,2
0.872055223,0.364688666,0.298620949,0.301936993,0.129165945,0.878782946,0.912678284,0
0.885562226,0.497645695,0.941142358,0.355060882,0.029603183,0.596932482,0.911411115,0
0.791384289,0.422240405,0.476106022,0.098386651,0.081356903,0.240286415,0.508170567,0
0.853688956,0.679335625,0.610376607,0.455793056,0.355216465,0.218449252,0.310026794,0
0.638274932,0.212595151,0.423466363,0.320277721,0.351433402,0.133254333,0.854356627,2
0.878462343,0.666866974,0.559350802,0.232596318,0.23049325,0.730748692,0.783956772,0
0.838835133,0.295137723,0.871554465,0.19480674,0.0636815,0.343855563,0.524254625,0
0.930855699,0.757954034,0.085801132,0.322278717,0.555993586,0.689495692,0.75442124,1
0.591056118,0.257105689,0.483920408,0.475444289,0.030631606,0.180856752,0.031437284,2
0.934803104,0.362341473,0.139630268,0.357522042,0.671187022,0.409084189,0.169967208,1
0.934540285,0.832286801,0.862874444,0.034023847,0.12135912,0.742036168,0.829381742,0
0.754534579,0.540605299,0.432677973,0.608442927,0.917078181,0.341071772,0.51598104,1
0.837779521,0.47502965,0.683653796,0.408038026,0.198110851,0.106619666,0.802859156,0
0.968727511,0.56776534,0.087952938,0.432944046,0.19559424,0.023488082,0.188995492,0
0.658208962,0.253192178,0.492292702,0.347493565,0.043031357,0.144460201,0.991021001,2
0.566204534,0.327689816,0.104924594,0.514514415,0.218606725,0.477682635,0.651780079,2
0.842064011,0.569019069,0.144655176,0.03336783,0.308569384,0.991239713,0.196872496,0
0.793322403,0.2388402,0.414942588,0.552057966,0.104254887,0.516508263,0.900615624,0
0.894314388,0.422852581,0.071275634,0.603317047,0.728547658,0.411953095,0.584066931,1
0.313989569,0.201034288,0.082364668,0.451059543,0.053331445,0.359366628,0.516298925,3
0.936392416,0.294640404,0.097053748,0.473046173,0.896179189,0.377204086,0.734015295,1
0.922775495,0.461302163,0.450101759,0.452374154,0.8780382,0.618313068,0.729292152,1
0.950130225,0.588524956,0.222431749,0.570708876,0.296212797,0.142611987,0.372602936,0
0.892822334,0.482929278,0.586837011,0.527435857,0.007230798,0.542889331,0.647556182,0
0.330097354,0.15996795,0.073550311,0.959365659,0.141969963,0.698642392,0.253831885,3
0.812332287,0.312478615,0.152703107,0.605353571,0.873460402,0.654374353,0.354161625,1
0.462202246,0.426731246,0.40318182,0.707280272,0.04477595,0.953985481,0.317468031,3
0.896566888,0.700589287,0.382889909,0.262049572,0.284426375,0.497724997,0.819125257,0
0.520628036,0.024740574,0.321931973,0.108274225,0.23361258,0.184185108,0.996304522,2
0.900921305,0.410159988,0.322788156,0.508096081,0.32928355,0.603003043,0.210750873,0
0.796475609,0.283702298,0.198833803,0.45208992,0.069478022,0.021700157,0.73777184,0
0.843021087,0.573993477,0.115125651,0.399543521,0.07536338,0.865143179,0.601845415,0
0.881423023,0.98977976,0.790216529,0.014595174,0.260821199,0.607596425,0.032291538,0
0.656986454,0.196948589,0.724628941,0.381765961,0.087676606,0.532616574,0.123615483,2
0.753329231,0.235163174,0.43299754,0.222453602,0.928696353,0.687302018,0.166834587,1
0.910260546,0.879840786,0.535651127,0.047974724,0.240292646,0.280052891,0.779478125,0
0.826403938,0.116177552,0.307191418,0.310479953,0.188655095,0.189009783,0.563399629,0
0.864625945,0.453123192,0.297600478,0.120890627,0.650858809,0.246395352,0.687254445,1
0.979375405,0.647179116,0.394647974,0.157715734,0.076659476,0.743426617,0.946291451,0
0.811559681,0.703335186,0.878841324,0.425287428,0.243334983,0.988651549,0.414062885,0
0.884776098,0.73900966,0.527498494,0.059946612,0.24871015,0.362416629,0.318277245,0
0.914277526,0.798435313,0.804702768,0.459782682,0.165758236,0.871781922,0.166025602,0
0.75056519,0.397859144,0.328322104,0.277507286,0.545376337,0.550437886,0.349247828,1
0.959997333,0.979164272,0.165662919,0.201619021,0.327745093,0.121882884,0.274849729,0
0.912349342,0.272248213,0.124587455,0.246972894,0.309618446,0.132283004,0.326254846,0
0.943695739,0.969996488,0.80400474,0.068967,0.023129209,0.049531714,0.723641572,0
0.686512496,0.141625139,0.523677583,0.972079176,0.040141335,0.469694344,0.458963127,3
0.944934144,0.287320015,0.749315788,0.269701294,0.173887136,0.398609958,0.616559772,0
0.89428873,0.841003448,0.486345066,0.565994062,0.322749433,0.148116604,0.895098308,0
0.480511017,0.276667041,0.083872092,0.55117795,0.086803618,0.789355867,0.081071373,3
0.908114088,0.270956418,0.354395309,0.462971544,0.32747609,0.423098141,0.087872565,0
0.921082181,0.758196597,0.591848153,0.496531578,0.325331745,0.693378292,0.04069687,0
0.78171372,0.325225792,0.251471577,0.298358297,0.656521633,0.092298829,0.143284215,1
0.299983333,0.360354801,0.837230893,0.72414078,0.239944774,0.75480882,0.323542342,3
0.655928312,0.006983408,0.140843333,0.356074773,0.275600519,0.019195195,0.060046099,2
0.924064724,0.361791868,0.099593884,0.082648311,0.004118404,0.24818134,0.063560442,0
0.590669151,0.279611788,0.090222732,0.112660322,0.319709649,0.919122294,0.401667285,2
0.60604122,0.133204888,0.225737306,0.744376079,0.082646869,0.172240411,0.556938918,3
0.692111493,0.132170451,0.578856076,0.525360085,0.215996679,0.398198839,0.452741282,2
0.210737159,0.204253461,0.287075316,0.471109327,0.115625781,0.33827652,0.754815797,3
0.828460844,0.701367128,0.316038767,0.565722804,0.181685637,0.769474986,0.840881289,0
0.92570419,0.710603734,0.324298051,0.325656747,0.508458664,0.620690403,0.758086895,1
0.801391003,0.66637813,0.065919664,0.583363367,0.746136098,0.927057358,0.299460133,1
0.602324902,0.006580666,0.663302496,0.553158712,0.267255821,0.649539947,0.155237177,2
0.963534743,0.847707461,0.520014404,0.569051761,0.215073126,0.215079701,0.377642655,0
0.58985776,0.174641635,0.394839708,0.496289543,0.263308444,0.892147649,0.552858098,2
0.892910441,0.556293627,0.49212392,0.53149288,0.185081141,0.655397349,0.936048922,0
0.908743294,0.938494772,0.748582753,0.195753374,0.314106426,0.738466367,0.12660803,0
0.687096542,0.009768376,0.452744336,0.3115249,0.083259068,0.716124355,0.762681688,2
0.968476593,0.595286301,0.371922953,0.088629069,0.330450328,0.734398211,0.167040826,0
0.897982624,0.421862662,0.34283415,0.295620864,0.863881748,0.956442458,0.340954959,1
0.964827727,0.844549753,0.450659779,0.337800112,0.081159674,0.098030847,0.581158203,0
0.672912888,0.095410931,0.191242183,0.298077635,0.216623727,0.016217452,0.152349215,2
0.814937415,0.225054976,0.228131152,0.328430252,0.309004129,0.813563282,0.897085491,0
0.231993647,0.374537041,0.236503904,0.819321876,0.231011558,0.46888615,0.983225003,3
0.508282748,0.328394984,0.718826075,0.293432863,0.28701881,0.101263409,0.24432379,2
0.353289924,0.139472488,0.437750814,0.770729759,0.137960547,0.935202151,0.013746391,3
0.884875341,0.638967975,0.602789266,0.062628875,0.257070243,0.306194377,0.689879641,0
0.650400707,0.209167056,0.580759614,0.504498137,0.147374314,0.076823145,0.604892859,2
0.768045168,0.556522267,0.902050992,0.447008443,0.254155633,0.278376927,0.952694846,0
0.729733522,0.189010404,0.328547328,0.800345945,0.124055624,0.358589916,0.172957875,3
0.584957147,0.00939821,0.124080565,0.166439326,0.415690008,0.308695117,0.640687389,2
0.912509839,0.406973063,0.8416092,0.371789833,0.122131319,0.740287578,0.836507433,0
0.774801302,0.560827588,0.410086237,0.111465285,0.960857195,0.552474687,0.36625942,1
0.350792597,0.552723569,0.149468307,0.822708045,0.114824497,0.506102723,0.876800184,3
0.979217103,0.988966964,0.533994262,0.126292625,0.063672085,0.509497309,0.690754516,0
0.945951881,0.169101972,0.855836582,0.326058384,0.058762725,0.653619386,0.716066817,0
0.757420562,0.611013847,0.540557762,0.377835861,0.097281544,0.607832464,0.215141703,0
0.181375659,0.300525659,0.840672061,0.595153649,0.250450459,0.459783259,0.643725544,3
0.888855784,0.690166973,0.221878191,0.191573724,0.71521999,0.341073818,0.59222628,1
0.945715381,0.461163874,0.384012471,0.50708468,0.983860014,0.984550757,0.046118104,1
0.962347234,0.175880668,0.885250586,0.034934506,0.02716806,0.660482932,0.247746827,0
0.820785728,0.528225042,0.332421039,0.110312724,0.247174795,0.359462558,0.066237878,0
0.456268713,0.551546899,0.817633168,0.782242539,0.256275773,0.94433699,0.912756219,3
0.76291956,0.227568892,0.935341753,0.464299962,0.261169957,0.303305516,0.056699929,0
0.962850347,0.476140628,0.355804224,0.246622593,0.353515248,0.646178982,0.396930097,0
0.759959974,0.586528551,0.155968214,0.232003422,0.771722435,0.566675686,0.18942148,1
0.781706651,0.799868721,0.518384785,0.186205796,0.118514209,0.205691818,0.896946418,0
0.548307506,0.260429256,0.224688258,0.336625428,0.197355434,0.406937225,0.547439831,2
0.827773132,0.470822768,0.317394983,0.436278087,0.085399898,0.176149606,0.113023214,0
0.882486252,0.207032706,0.438824053,0.220984115,0.084101541,0.128688249,0.757066917,0
0.954395581,0.483487277,0.141911071,0.187934563,0.100972722,0.505745163,0.999971422,0
0.344913348,0.437542605,0.177879779,0.917237114,0.063489661,0.632584472,0.550669204,3
0.755824963,0.987565319,0.120958077,0.347954451,0.141246515,0.11601447,0.606523175,0
0.555222374,0.496411786,0.176429094,0.993753938,0.203943996,0.074936817,0.009884636,3
0.897212271,0.418836908,0.011074338,0.414713599,0.95550938,0.415268428,0.852163216,1
0.869218288,0.339577226,0.515836892,0.162537531,0.110965704,0.293805849,0.182526059,0
0.104574054,0.509910401,0.222477187,0.43319149,0.267982568,0.500763594,0.790083458,3
0.783446359,0.211104868,0.164277947,0.525033319,0.146854053,0.446603292,0.737586301,0
0.119572766,0.206399944,0.178184958,0.689166398,0.168683644,0.194487392,0.480614719,3
0.830070438,0.620801188,0.847917744,0.461942733,0.151340059,0.79744482,0.00309308,0
0.885759187,0.408230264,0.63171038,0.209796853,0.235666782,0.36609552,0.285723251,0
0.938501243,0.190935723,0.219202487,0.52371271,0.14820851,0.192006181,0.021613236,0
0.968029946,0.654417895,0.131488153,0.362918238,0.121375402,0.81706126,0.652979022,0
0.749956425,0.395812661,0.832731153,0.010699288,0.211409328,0.911618886,0.864298275,0
0.864553726,0.594686617,0.960648703,0.07793758,0.117704251,0.384940719,0.01687502,0
0.863423936,0.474346873,0.186100887,0.088627572,0.961556209,0.477048184,0.504119952,1
0.859865654,0.519585166,0.204956217,0.422558779,0.281708861,0.018841812,0.521076162,0
0.964593912,0.223361035,0.862202502,0.41203598,0.334318827,0.376644759,0.341389027,0
0.8892247,0.246818552,0.964957738,0.179961708,0.288433943,0.36817639,0.582270828,0
0.857732776,0.610129307,0.523541119,0.286308065,0.35214339,0.23681776,0.457258128,0
0.684926847,0.138851112,0.670565569,0.075693778,0.372850484,0.366051981,0.28166574,2
0.985281923,0.422210371,0.435380712,0.311652428,0.17806805,0.648678981,0.598016322,0
0.090829209,0.28791266,0.433309022,0.706175532,0.068639378,0.189383919,0.614324042,3
0.88690181,0.707586635,0.500485967,0.020674301,0.359763223,0.984522156,0.469766441,0
0.984693978,0.461216987,0.400771052,0.235125399,0.031495314,0.152534456,0.528384316,0
0.889019984,0.436702782,0.190547147,0.187153941,0.491516209,0.245884051,0.546301549,1
0.997883329,0.379342022,0.906578895,0.460196384,0.020532605,0.197172768,0.751086377,0
0.712879704,0.244563268,0.544069941,0.752880696,0.026365722,0.240706567,0.910445835,3
0.838068582,0.670669513,0.577398642,0.336654783,0.177767724,0.305425338,0.41648178,0
0.788560512,0.255570421,0.626783322,0.21692779,0.323749275,0.018618775,0.822514461,0
0.793271941,0.963860934,0.275091883,0.133235697,0.254272557,0.259664899,0.306693694,0
0.199371703,0.487938259,0.34524782,0.638303748,0.265521799,0.335105115,0.461279503,3
0.861577717,0.760808788,0.085729282,0.407257265,0.942738733,0.358779205,0.412645072,1
0.872085866,0.231206028,0.119923466,0.276082814,0.866325448,0.141442247,0.05900197,1
0.994387246,0.2066135,0.336100894,0.403488009,0.028163793,0.546185986,0.092231402,0
0.669254296,0.004322879,0.178739523,0.503745665,0.039925716,0.189832561,0.834288581,2
0.821404574,0.553847478,0.609972777,0.272008979,0.26645007,0.444399319,0.864165258,0
0.529930397,0.214152239,0.398119508,0.142002141,0.079428067,0.457954094,0.977234072,2
0.39830633,0.311348456,0.762905522,0.840713848,0.233258547,0.899809404,0.251220615,3
0.854370341,0.573964269,0.237081575,0.520581646,0.759456189,0.898776867,0.992356417,1
0.818773233,0.355610253,0.781070951,0.391555496,0.105068479,0.632872673,0.124835314,0
0.880039268,0.720200871,0.429485272,0.243209153,0.875643779,0.015567383,0.421984937,1
0.908444352,0.349898513,0.502636666,0.357954576,0.266336704,0.852048508,0.947602225,0
0.757723128,0.368213995,0.757537118,0.400453928,0.1069059,0.595500455,0.678051567,0
0.639397127,0.083323069,0.127783499,0.549612526,0.351397063,0.158348888,0.374222941,2
0.046645202,0.542804916,0.080776808,0.44710447,0.016149706,0.730273534,0.993959065,3
0.854677296,0.150943907,0.883396454,0.086394165,0.189102346,0.317712841,0.485839606,0
0.37725768,0.455076361,0.824123544,0.954257684,0.055652565,0.246433943,0.375146832,3
0.045151872,0.31728498,0.565721756,0.649906842,0.139770329,0.056264875,0.377296006,3
0.793778935,0.559951261,0.285291557,0.508639211,0.971630457,0.309700767,0.442813978,1
0.493581764,0.451392838,0.600744417,0.851075588,0.167950098,0.331580663,0.766008044,3
0.11437786,0.186292653,0.710609481,0.786351061,0.03040814,0.968881808,0.667532018,3
0.639123965,0.23378039,0.724423321,0.048882137,0.287985345,0.5563888,0.832660626,2
0.88499187,0.783744393,0.987277323,0.370560646,0.352777293,0.499146033,0.897290624,0
0.849212253,0.238037976,0.615153123,0.183077694,0.34790959,0.774207096,0.542627345,0
0.790827884,0.645157731,0.463657697,0.041845991,0.0614224,0.21660517,0.826012852,0
0.900883899,0.225558698,0.218256053,0.022939086,0.250118745,0.035955041,0.447317685,0
0.971648911,0.626865592,0.100673438,0.244734636,0.155434844,0.343224503,0.506062286,0
0.957600481,0.54895391,0.845597632,0.488286292,0.063963367,0.531408114,0.411696479,0
0.54115583,0.16607601,0.543713655,0.026849802,0.101326285,0.507480577,0.660863832,2
0.900247978,0.162779264,0.087580695,0.079390348,0.356826769,0.785752819,0.056987607,0
0.535213946,0.069047129,0.094443026,0.132243421,0.279054548,0.881995289,0.399371872,2
0.65728692,0.253207156,0.256171898,0.0988933,0.031660301,0.428781885,0.547544652,2
0.22335241,0.464328008,0.188238382,0.48626628,0.089789836,0.227988689,0.433253717,3
0.485204943,0.423897841,0.732218442,0.790542167,0.048790658,0.400748479,0.333695783,3
0.848765605,0.855130926,0.26964937,0.241081519,0.279522878,0.111691187,0.679648852,0
0.582492393,0.31335611,0.440775127,0.184464405,0.128759836,0.732079249,0.49231062,2
0.842054584,0.302584608,0.925108759,0.114097979,0.019895655,0.646222034,0.030613486,0
0.997901316,0.92450039,0.28401494,0.3882901,0.201715024,0.326385321,0.376880024,0
0.784886497,0.286418699,0.414202289,0.273923063,0.273519703,0.272130619,0.662178894,0
0.650845297,0.10097988,0.552108158,0.413544376,0.300558939,0.601212835,0.891001216,2
0.604556074,0.001354292,0.556372029,0.280821693,0.031029153,0.401313239,0.548893062,2
0.929109517,0.966297493,0.276535595,0.081956969,0.011486737,0.459171427,0.873070759,0
0.91412221,0.762486586,0.188735586,0.496969478,0.108609755,0.471341075,0.385814535,0
0.753521506,0.257128267,0.459691972,0.413429814,0.521972384,0.191463242,0.711488524,1
0.754523121,0.720036242,0.910935685,0.211972878,0.130708029,0.245758706,0.00145973,0
0.907842985,0.181529352,0.413219921,0.101275365,0.200039831,0.171490998,0.172119426,0
0.884351109,0.265767592,0.717675547,0.047807683,0.225061311,0.637454534,0.492615156,0
0.661508612,0.079272658,0.363875957,0.435156555,0.31319223,0.215964481,0.882623099,2
0.863437229,0.613511138,0.446333978,0.010047579,0.078950009,0.107494689,0.951456746,0
0.864598386,0.542651363,0.44425757,0.079341293,0.124581261,0.546549453,0.56933072,0
0.30914391,0.327159312,0.588837422,0.860442394,0.075606695,0.804056446,0.898658748,3
0.783014464,0.53325564,0.011704088,0.399357619,0.643904838,0.251247019,0.53242295,1
0.56221871,0.223049525,0.203471008,0.362441258,0.049763785,0.735287469,0.004222464,2
0.836678753,0.687317766,0.160423033,0.191405958,0.973802243,0.533957779,0.891668233,1
0.683922583,0.141348975,0.217545636,0.381948369,0.164351259,0.82862348,0.708409314,2
0.782874407,0.62517955,0.653509476,0.122133916,0.171068548,0.585201754,0.088152731,0
0.517811668,0.239242759,0.416001648,0.049732208,0.272693522,0.159277654,0.262770983,2
0.689510963,0.056356687,0.196089351,0.166464774,0.248692971,0.87043679,0.973470861,2
0.983652671,0.4154188,0.338382219,0.080603162,0.330126578,0.994936463,0.628985927,0
0.886160996,0.813376861,0.587172891,0.440828476,0.283339669,0.852056987,0.987051288,0
0.13643851,0.367149864,0.174872962,0.911851526,0.09190141,0.204812538,0.579135027,3
0.129839659,0.251538677,0.441321039,0.998464569,0.190884406,0.047741276,0.791283983,3
0.421267736,0.117189616,0.368595458,0.824874179,0.070062452,0.757344494,0.430601761,3
0.526651996,0.286152768,0.397939348,0.218138001,0.36851443,0.409874226,0.285127344,2
0.595262265,0.245871132,0.67635211,0.279460778,0.212566976,0.835414663,0.074671778,2
0.933787732,0.686546078,0.734682132,0.23058279,0.068193151,0.197915166,0.964286309,0
0.751014195,0.400615362,0.126340882,0.263944443,0.358356496,0.95907699,0.575485786,0
0.348263926,0.368487142,0.571628693,0.853971143,0.120179257,0.030709535,0.554791866,3
0.681971062,0.297961119,0.501627859,0.18519575,0.437750216,0.760318211,0.257684308,2
0.636349635,0.202554312,0.565772068,0.530030802,0.250687485,0.201746722,0.44894281,2
0.649895355,0.230773573,0.083041268,0.434732443,0.380662161,0.825538307,0.575576192,2
0.774439148,0.522070547,0.408176054,0.237593164,0.357193609,0.538181146,0.294820348,0
0.759149924,0.893568384,0.794579735,0.571172456,0.218582159,0.189850535,0.30041064,0
0.792133501,0.51436335,0.266753223,0.5478437,0.868892594,0.340875353,0.329842904,1
0.993067816,0.632913555,0.574276313,0.484693544,0.358467438,0.669643532,0.415907607,0
0.608900192,0.274643302,0.714876908,0.741622518,0.073810308,0.694677399,0.783602213,3
0.954535458,0.545915628,0.564997143,0.476751107,0.11804777,0.265068801,0.662627903,0
0.864565671,0.892158444,0.325768198,0.327315885,0.291449619,0.602182192,0.680758561,0
0.779913236,0.128486663,0.079149536,0.010054784,0.085813526,0.796097488,0.311983358,0
0.820114434,0.374615631,0.396534391,0.442788407,0.034981507,0.931327747,0.81257107,0
0.895246245,0.288107954,0.16715688,0.537619149,0.327344657,0.164589917,0.154561462,0
0.54668155,0.095343093,0.267348568,0.478798764,0.397400651,0.249621279,0.31570732,2
0.300895649,0.52866521,0.582125062,0.962089478,0.212980901,0.575596242,0.898852126,3
0.585722204,0.150104346,0.130229904,0.433354091,0.063412628,0.331881773,0.010195729,2
0.901101942,0.849465464,0.804189173,0.48697745,0.265198715,0.570825694,0.336893507,0
0.59913115,0.34428687,0.554007593,0.712569767,0.211996769,0.507916804,0.5390057,3
0.946292965,0.88484091,0.169444038,0.511222923,0.358384991,0.667491199,0.172551887,0
0.766686778,0.690645858,0.949512825,0.264010945,0.134218128,0.388468752,0.092306247,0
0.95257089,0.225840467,0.470103346,0.347641452,0.299136406,0.440837572,0.384593327,0
0.508668952,0.068295325,0.3652835,0.369424265,0.306026398,0.623523008,0.59614897,2
0.865974465,0.632033377,0.773283059,0.193661574,0.247728247,0.389400633,0.626993006,0
0.113854477,0.182715722,0.524359302,0.527069607,0.126585422,0.140318114,0.433230333,3
0.217704408,0.416132887,0.089119841,0.622992124,0.203483033,0.723276322,0.122015777,3
0.923027889,0.29165511,0.818806957,0.354448227,0.141919217,0.717843669,0.821519177,0
0.949986854,0.78022808,0.206786901,0.114091311,0.34494293,0.087737531,0.204932342,0
0.839516381,0.177997663,0.448754051,0.383305827,0.28230717,0.210538578,0.378284644,0
0.857222253,0.713469556,0.160083765,0.20481719,0.149270695,0.07407107,0.201229175,0
0.534447745,0.22790519,0.327491907,0.034602177,0.28440481,0.393201686,0.22007149,2
0.666819977,0.155477533,0.165003365,0.417963203,0.119244793,0.626985665,0.619828212,2
0.68661146,0.305707704,0.70223517,0.90741242,0.200023325,0.151525162,0.683548433,3
0.003557834,0.415472388,0.524865112,0.918334647,0.006965444,0.160793671,0.127759944,3
0.565140363,0.098944886,0.146915423,0.560501619,0.385823577,0.636613756,0.288609593,2
0.967168165,0.208418216,0.735731651,0.508616648,0.342612123,0.420070678,0.590505004,0
0.078663492,0.182890446,0.708284106,0.669475353,0.122189447,0.744744779,0.799493519,3
0.913264695,0.353999761,0.044950695,0.27271216,0.711471584,0.615018812,0.32153453,1
0.636814358,0.287157625,0.347896696,0.288029885,0.027173127,0.320740829,0.839340402,2
0.583373522,0.19754978,0.628881372,0.297840061,0.315425008,0.531810703,0.274871403,2
0.529885245,0.081146745,0.716667092,0.100882162,0.122877079,0.605288236,0.542771464,2
0.781647494,0.132138365,0.811493111,0.025775502,0.09159472,0.646212346,0.647870084,0
0.954325614,0.306465454,0.926306562,0.106730793,0.03577635,0.304410329,0.317048166,0
0.854337214,0.608410924,0.994113802,0.152387552,0.112826237,0.479055118,0.124427011,0
0.542544681,0.018538203,0.71807773,0.378184018,0.276731866,0.791062146,0.362139123,2
0.912929044,0.727219026,0.774622191,0.302404702,0.320485792,0.272620595,0.863422018,0
0.578059076,0.178238419,0.356188603,0.212064045,0.051963962,0.596143254,0.904703448,2
0.754707803,0.90954019,0.904192619,0.487257317,0.080119553,0.302459949,0.010059753,0
0.05422673,0.469249542,0.335752627,0.92638527,0.138717378,0.892773884,0.132484519,3
0.536481635,0.146343597,0.168023115,0.351679018,0.153114491,0.759677598,0.776130346,2
0.938061126,0.229019819,0.118208137,0.077117792,0.928029276,0.79099873,0.672849864,1
0.968446583,0.485748022,0.430151563,0.49812375,0.144768791,0.297333116,0.981398505,0
0.235092798,0.457334205,0.824760451,0.456724833,0.01205723,0.165218691,0.938818319,3
0.994360794,0.589647251,0.190962368,0.275162275,0.006606,0.158729994,0.943773604,0
0.78323796,0.491432061,0.482206026,0.522652808,0.352409156,0.339200348,0.789137953,0
0.778265365,0.147490978,0.95682835,0.256550695,0.256223538,0.409792448,0.699920045,0
0.233160411,0.237603344,0.794724489,0.861394109,0.223358596,0.712958286,0.081352492,3
0.846976802,0.746179096,0.408784686,0.359056223,0.187363034,0.965420722,0.409268207,0
0.88016098,0.354974,0.129427534,0.42665008,0.867082929,0.720334589,0.096885527,1
